scope,arm,segment,exclude_symbol,num_cells,num_symbols,num_trades,win_rate,total_return,max_drawdown,return_over_mdd,peak_concurrency,max_concurrent_risk,liquidation_events
1h,band,full,BTC,8,8,2301,0.5923511516731855,979.2549195998646,0.1308146541320179,7485.819735544325,5,0.05,0
1h,band,is,BTC,8,8,1512,0.6124338624338624,195.04141369364407,0.1308146541320179,1490.9752656365904,5,0.049436230121481045,0
1h,band,oos_warm,BTC,8,8,789,0.5538656527249683,4.00024408685258,0.08783289033023964,45.543805649708325,5,0.05000000000000001,0
1h,band,oos,BTC,8,8,762,0.5446194225721784,3.1511410664106,0.08783289033023936,35.87654982732267,5,0.05,0
1h,band,full,DOGE,8,8,2320,0.5978448275862069,1002.1832425132601,0.09735475157184041,10294.137947378202,6,0.05915434518222158,0
1h,band,is,DOGE,8,8,1535,0.6169381107491857,191.46943782727925,0.09735475157184041,1966.7189812095546,6,0.05915434518222158,0
1h,band,oos_warm,DOGE,8,8,785,0.5605095541401274,4.212169027134121,0.09184427852525802,45.86207322621339,5,0.05,0
1h,band,oos,DOGE,8,8,758,0.5514511873350924,3.328865984148282,0.09184427852525782,36.244674546959615,5,0.05,0
1h,band,full,ETH,8,8,2289,0.5915246832678025,826.6913285030594,0.14362437882514267,5755.92622412331,6,0.059154345182221575,0
1h,band,is,ETH,8,8,1516,0.6233509234828496,265.55964162806805,0.10753298667803954,2469.564454888342,6,0.059154345182221575,0
1h,band,oos_warm,ETH,8,8,773,0.5291073738680466,2.1050886902749584,0.14362437882514212,14.656903706005465,4,0.04,0
1h,band,oos,ETH,8,8,750,0.52,1.6350302508775236,0.14362437882514167,11.384071870334237,4,0.04,0
1h,band,full,LINK,8,8,2276,0.5988576449912126,950.3581486973444,0.14894906970881058,6380.423527016693,5,0.05,0
1h,band,is,LINK,8,8,1502,0.6218375499334221,208.49604970751892,0.12232549647096223,1704.4365706458584,5,0.04956755295359806,0
1h,band,oos_warm,LINK,8,8,774,0.5542635658914729,3.5411746427942226,0.14894906970881075,23.77439919374503,5,0.049999999999999996,0
1h,band,oos,LINK,8,8,759,0.5520421607378129,3.2083046989500574,0.14894906970881078,21.539608842285215,5,0.05000000000000001,0
1h,band,full,LTC,8,8,2310,0.5991341991341992,1193.4948296379362,0.10947424567055923,10902.060318638954,5,0.05000000000000001,0
1h,band,is,LTC,8,8,1523,0.6224556795797768,255.39090339302913,0.10947424567055923,2332.885710503791,5,0.05000000000000001,0
1h,band,oos_warm,LTC,8,8,787,0.554002541296061,3.658881472900234,0.07902928141698409,46.29779503618146,4,0.04,0
1h,band,oos,LTC,8,8,760,0.5447368421052632,2.869343727577757,0.07902928141698387,36.30734932838599,4,0.04,0
1h,band,full,SOL,8,8,2251,0.5988449577965349,782.111891815133,0.10015264462545616,7809.1985962030285,6,0.04957470383641746,0
1h,band,is,SOL,8,8,1480,0.6263513513513513,209.37232946379305,0.08702823581146878,2405.797699006114,6,0.04957470383641746,0
1h,band,oos_warm,SOL,8,8,771,0.5460440985732814,2.7225042561974035,0.10015264462545745,27.183548336429848,4,0.04,0
1h,band,oos,SOL,8,8,754,0.5384615384615384,2.2986016332618964,0.10015264462545631,22.95098289074684,4,0.04,0
1h,band,full,TRX,8,8,2323,0.5927679724494188,995.2114140085487,0.11531428324371502,8630.426223134771,6,0.05915434518222157,0
1h,band,is,TRX,8,8,1513,0.6153337739590218,202.15762299338755,0.11531428324371502,1753.1013271454883,6,0.05915434518222157,0
1h,band,oos_warm,TRX,8,8,810,0.5506172839506173,3.9036378715701683,0.09346139297484875,41.76738380756502,5,0.049999999999999996,0
1h,band,oos,TRX,8,8,783,0.541507024265645,3.072271059449292,0.09346139297484911,32.87208719728856,5,0.05000000000000001,0
1h,band,full,XRP,8,8,2303,0.5909683022145028,717.2600446003797,0.11335654577444204,6327.469134668154,5,0.04943623012148105,0
1h,band,is,XRP,8,8,1517,0.6110744891232696,154.9022095450904,0.11335654577444204,1366.5043203884875,5,0.04943623012148105,0
1h,band,oos_warm,XRP,8,8,786,0.5521628498727735,3.607119082508217,0.0899641204124188,40.09508530703407,4,0.04000350079889105,0
1h,band,oos,XRP,8,8,760,0.5421052631578948,2.782177233517918,0.08996412041241882,30.925409160493064,4,0.04000350079889105,0
2h,off,full,,9,9,1075,0.587906976744186,32.79754271039244,0.11024736322397759,297.49049547571707,5,0.05,0
2h,off,is,,9,9,680,0.6044117647058823,12.77654967929073,0.11024736322397759,115.88984358141974,5,0.05,0
2h,off,oos_warm,,9,9,395,0.5594936708860759,1.4532661295591145,0.09354882481907655,15.534841109652971,4,0.04010504603420117,0
2h,off,oos,,9,9,378,0.5555555555555556,1.2627458370296627,0.10341710661052343,12.210222064955444,4,0.04010504603420116,0
2h,off,full,BNB,8,8,965,0.5865284974093264,22.664946617914218,0.08407728829806319,269.5727595015256,4,0.04010504603420117,0
2h,off,is,BNB,8,8,608,0.6052631578947368,9.96132717575001,0.08407728829806319,118.478216619404,4,0.04,0
2h,off,oos_warm,BNB,8,8,357,0.5546218487394958,1.1589490249199705,0.07515315268424728,15.421163098629338,4,0.04010504603420117,0
2h,off,oos,BNB,8,8,340,0.55,0.9902726008324618,0.08522170304099601,11.619957892135645,4,0.04010504603420116,0
2h,off,full,BTC,8,8,955,0.5853403141361256,21.880456532553943,0.09957268609099307,219.74356012208813,5,0.05,0
2h,off,is,BTC,8,8,600,0.6033333333333334,9.160329756596937,0.09957268609099307,91.99641102607096,5,0.05,0
2h,off,oos_warm,BTC,8,8,355,0.5549295774647888,1.25194034846143,0.0935488248190766,13.38274800226173,4,0.04,0
2h,off,oos,BTC,8,8,338,0.5502958579881657,1.077054986951602,0.10341710661052333,10.414669509251237,4,0.04,0
2h,off,full,DOGE,8,8,959,0.5870698644421272,21.898423529469436,0.0906365101734459,241.6070906477277,5,0.04999999999999999,0
2h,off,is,DOGE,8,8,614,0.5993485342019544,9.032409448798198,0.0906365101734459,99.65530922928733,5,0.04999999999999999,0
2h,off,oos_warm,DOGE,8,8,345,0.5652173913043478,1.282445074270019,0.0837371474016656,15.315127324775696,4,0.04000000000000001,0
2h,off,oos,DOGE,8,8,333,0.5645645645645646,1.1860223761683704,0.09371224619578544,12.656002009497344,4,0.0364315826805727,0
2h,off,full,ETH,8,8,945,0.5904761904761905,22.267531036820543,0.11640921832527738,191.2866640389193,5,0.05,0
2h,off,is,ETH,8,8,602,0.6112956810631229,10.135009082474557,0.11640921832527738,87.0636297389673,5,0.05,0
2h,off,oos_warm,ETH,8,8,343,0.5539358600583091,1.0895834807572289,0.1034171066105235,10.535814784111889,4,0.04010504603420116,0
2h,off,oos,ETH,8,8,330,0.5484848484848485,0.9332180127684987,0.1034171066105235,9.023826360594935,4,0.04010504603420117,0
2h,off,full,LINK,8,8,956,0.5951882845188284,25.229039691114316,0.1001470367390085,251.91998198472203,4,0.04,0
2h,off,is,LINK,8,8,605,0.6082644628099173,9.897683651583842,0.1001470367390085,98.83151787484265,4,0.04,0
2h,off,oos_warm,LINK,8,8,351,0.5726495726495726,1.4068453929934235,0.07740397798449164,18.1753629416216,4,0.04,0
2h,off,oos,LINK,8,8,335,0.5701492537313433,1.2504586795142874,0.08744802423232167,14.29945033626163,4,0.04,0
2h,off,full,LTC,8,8,955,0.5863874345549738,21.40565730353665,0.11024736322397767,194.160265402893,4,0.040222022191992286,0
2h,off,is,LTC,8,8,607,0.6013179571663921,9.01991746988867,0.11024736322397767,81.81526710587968,4,0.040222022191992286,0
2h,off,oos_warm,LTC,8,8,348,0.5603448275862069,1.2361119610883968,0.07403928950174492,16.695351473615435,4,0.04010504603420116,0
2h,off,oos,LTC,8,8,331,0.5558912386706949,1.0616417886550888,0.08411996617711169,12.620568420341952,4,0.04010504603420117,0
2h,off,full,SOL,8,8,939,0.5835995740149095,17.33992297877884,0.10354224733595434,167.4671298423486,4,0.040222022191992286,0
2h,off,is,SOL,8,8,589,0.6027164685908319,7.969722657306395,0.10354224733595434,76.97073283958908,4,0.040222022191992286,0
2h,off,oos_warm,SOL,8,8,350,0.5514285714285714,1.0446477198310946,0.10087120615391477,10.356252885854406,4,0.04,0
2h,off,oos,SOL,8,8,339,0.5457227138643068,0.9062740197209401,0.10356202616559051,8.75102634890373,4,0.04,0
2h,off,full,TRX,8,8,952,0.5892857142857143,22.96470584510014,0.09287161083186579,247.2736893373725,4,0.04010504603420117,0
2h,off,is,TRX,8,8,599,0.6076794657762938,9.69048089550158,0.08038827240115402,120.54595286168218,4,0.04,0
2h,off,oos_warm,TRX,8,8,353,0.5580736543909348,1.2416864198489148,0.0928716108318657,13.36992444436931,4,0.04010504603420117,0
2h,off,oos,TRX,8,8,336,0.5535714285714286,1.0673737149900262,0.10274726526360727,10.388341842983206,4,0.04010504603420117,0
2h,off,full,XRP,8,8,974,0.5872689938398358,22.38989149022665,0.11349580928928468,197.27505033386737,5,0.049999999999999996,0
2h,off,is,XRP,8,8,616,0.6006493506493507,9.110299549045791,0.11349580928928468,80.26992015031087,5,0.049999999999999996,0
2h,off,oos_warm,XRP,8,8,358,0.5642458100558659,1.313471660929591,0.08313645324177377,15.798986000879909,4,0.04,0
2h,off,oos,XRP,8,8,342,0.5614035087719298,1.1642548874360306,0.08413643161604753,13.837702230456486,4,0.04,0
2h,freeze,full,,9,9,1412,0.5906515580736544,117.4265807989016,0.1447622586661653,811.1684763754466,6,0.055557278005933165,0
2h,freeze,is,,9,9,910,0.6065934065934065,34.8080903441936,0.1447622586661653,240.45003625194997,5,0.05,0
2h,freeze,oos_warm,,9,9,502,0.5617529880478087,2.3072576521273396,0.09549656538127338,24.160634918287716,6,0.05555727800593316,0
2h,freeze,oos,,9,9,476,0.5525210084033614,1.7829774210336022,0.10637380711394036,16.761432813284557,5,0.04948415681179408,0
2h,freeze,full,BNB,8,8,1263,0.5890736342042755,67.74744380476537,0.12324485277914658,549.6979571728488,5,0.049999999999999996,0
2h,freeze,is,BNB,8,8,810,0.608641975308642,24.04774697258912,0.12324485277914658,195.12171445960846,5,0.049999999999999996,0
2h,freeze,oos_warm,BNB,8,8,453,0.5540838852097131,1.744655791995936,0.09842937198471324,17.724950965519653,5,0.049484156811794064,0
2h,freeze,oos,BNB,8,8,427,0.5433255269320844,1.3076788783713382,0.09842937198471373,13.285453843741108,5,0.04948415681179407,0
2h,freeze,full,BTC,8,8,1259,0.5877680698967435,69.04861443913987,0.1342742306995301,514.2357850751887,6,0.05555727800593316,0
2h,freeze,is,BTC,8,8,811,0.6054254007398274,23.56560773177405,0.1342742306995301,175.50357659101093,5,0.05,0
2h,freeze,oos_warm,BTC,8,8,448,0.5558035714285714,1.851491206893134,0.08638246878192758,21.433645425985922,6,0.055557278005933165,0
2h,freeze,oos,BTC,8,8,422,0.5450236966824644,1.3985059384543064,0.10637380711394058,13.147089273173417,4,0.04,0
2h,freeze,full,DOGE,8,8,1257,0.588703261734288,67.53230119456566,0.12591214125674804,536.3446330156536,5,0.05,0
2h,freeze,is,DOGE,8,8,816,0.6004901960784313,21.892470818030763,0.12591214125674804,173.87100719214774,5,0.05,0
2h,freeze,oos_warm,DOGE,8,8,441,0.5668934240362812,1.9936611796655754,0.07649322075109592,26.06324011578519,5,0.045557278005933156,0
2h,freeze,oos,DOGE,8,8,423,0.5626477541371159,1.705566914157858,0.09670095084057688,17.63754026544878,4,0.03948415681179408,0
2h,freeze,full,ETH,8,8,1252,0.5950479233226837,79.18635350453638,0.1412379051785965,560.6593598538905,6,0.05555727800593316,0
2h,freeze,is,ETH,8,8,814,0.6130221130221131,27.26732756655391,0.1412379051785965,193.0595581410964,5,0.05,0
2h,freeze,oos_warm,ETH,8,8,438,0.5616438356164384,1.8367150490523705,0.10637380711394069,17.26661006957287,6,0.05555727800593316,0
2h,freeze,oos,ETH,8,8,417,0.5515587529976019,1.4205839176343467,0.10637380711394037,13.354640171078149,5,0.04948415681179407,0
2h,freeze,full,LINK,8,8,1259,0.5972994440031771,82.23388259471805,0.1386274112419271,593.2007375598085,5,0.05000000000000001,0
2h,freeze,is,LINK,8,8,809,0.6093943139678616,24.513620178781427,0.1386274112419271,176.83097418591495,5,0.05000000000000001,0
2h,freeze,oos_warm,LINK,8,8,450,0.5755555555555556,2.2623313356345993,0.07183633781154646,31.492854515628835,5,0.045557278005933156,0
2h,freeze,oos,LINK,8,8,427,0.5690866510538641,1.8629315859322189,0.08066720793302172,23.09403825503689,4,0.04,0
2h,freeze,full,LTC,8,8,1262,0.5903328050713154,69.78984851950591,0.1353081388114183,515.7845576220175,6,0.05555727800593316,0
2h,freeze,is,LTC,8,8,818,0.6051344743276283,23.174491470308997,0.1353081388114183,171.27196984512335,4,0.040222022191992286,0
2h,freeze,oos_warm,LTC,8,8,444,0.5630630630630631,1.9282869758170333,0.09830693762904409,19.614963321239035,6,0.05555727800593316,0
2h,freeze,oos,LTC,8,8,418,0.5526315789473685,1.4633971715072938,0.09830693762904469,14.886000996484448,4,0.04010619049702299,0
2h,freeze,full,SOL,8,8,1224,0.5898692810457516,54.17542104542525,0.1288424369213973,420.4780842392477,5,0.04948415681179408,0
2h,freeze,is,SOL,8,8,783,0.6079182630906769,19.69328424957768,0.1288424369213973,152.84780946507502,4,0.040278962070454394,0
2h,freeze,oos_warm,SOL,8,8,441,0.5578231292517006,1.6663443260124933,0.10625141300903744,15.683032148200786,5,0.04948415681179407,0
2h,freeze,oos,SOL,8,8,424,0.5471698113207547,1.3100899064275697,0.11623397524693933,11.271144290163706,5,0.04948415681179408,0
2h,freeze,full,TRX,8,8,1243,0.588093322606597,63.88784649872165,0.1157427698687148,551.9813165970421,5,0.05,0
2h,freeze,is,TRX,8,8,802,0.6072319201995012,22.970166513296185,0.1157427698687148,198.45875936225548,5,0.05,0
2h,freeze,oos_warm,TRX,8,8,441,0.5532879818594104,1.7070252708811404,0.09378832599231439,18.200828864575588,5,0.04986011405805164,0
2h,freeze,oos,TRX,8,8,415,0.5421686746987951,1.2764829212948596,0.10560395749433592,12.087453458960796,4,0.04010619049702299,0
2h,freeze,full,XRP,8,8,1277,0.5896632732967894,70.96076987335373,0.13830969603764845,513.0570878706719,5,0.05000000000000001,0
2h,freeze,is,XRP,8,8,817,0.602203182374541,21.713509237858744,0.13830969603764845,156.99195255225086,5,0.05000000000000001,0
2h,freeze,oos_warm,XRP,8,8,460,0.5673913043478261,2.1681925113275766,0.0759091699140897,28.562985391375392,5,0.04948415681179408,0
2h,freeze,oos,XRP,8,8,435,0.5586206896551724,1.703060335796401,0.08715671484213618,19.540207990641832,5,0.04948415681179408,0
2h,band,full,,9,9,1318,0.6016691957511381,111.68966697463682,0.09830089072155358,1136.201983062475,6,0.055557278005933165,0
2h,band,is,,9,9,851,0.618096357226792,33.936342561206885,0.09830089072155358,345.2292477932345,5,0.05,0
2h,band,oos_warm,,9,9,467,0.5717344753747323,2.225571388224444,0.07736037610726153,28.768880145291046,6,0.05555727800593315,0
2h,band,oos,,9,9,441,0.562358276643991,1.7255641429519626,0.09154202663732143,18.849966581889667,5,0.04948415681179407,0
2h,band,full,BNB,8,8,1183,0.6027049873203719,71.22700643919624,0.08795377436914206,809.8231934908949,5,0.05,0
2h,band,is,BNB,8,8,759,0.6205533596837944,24.366979279938825,0.08795377436914206,277.04302009451686,5,0.05,0
2h,band,oos_warm,BNB,8,8,424,0.5707547169811321,1.8472844812198963,0.07370189098038969,25.064275239714195,5,0.04948415681179408,0
2h,band,oos,BNB,8,8,398,0.5603015075376885,1.4039631941676747,0.08137216307494378,17.253605423695376,5,0.04948415681179408,0
2h,band,full,BTC,8,8,1167,0.5989717223650386,64.92601223890958,0.08338794787538707,778.6018710513591,6,0.055557278005933165,0
2h,band,is,BTC,8,8,751,0.6165113182423435,22.159550121847108,0.07762227880278727,285.4792523954012,5,0.04999999999999999,0
2h,band,oos_warm,BTC,8,8,416,0.5673076923076923,1.8466015916569791,0.07143039788515507,25.8517612435244,6,0.05555727800593317,0
2h,band,oos,BTC,8,8,390,0.5564102564102564,1.404382428073378,0.09154202663732158,15.341395418711572,4,0.04,0
2h,band,full,DOGE,8,8,1175,0.6,65.35830074780905,0.0882824528088025,740.3317269555099,5,0.049999999999999996,0
2h,band,is,DOGE,8,8,764,0.612565445026178,21.58946655993238,0.0882824528088025,244.5499176001568,5,0.049999999999999996,0
2h,band,oos_warm,DOGE,8,8,411,0.5766423357664233,1.9375771478159214,0.0809157000915542,23.945626690785577,5,0.04555727800593316,0
2h,band,oos,DOGE,8,8,392,0.5714285714285714,1.6313215285395748,0.09154202663732149,17.820465511460377,4,0.039484156811794076,0
2h,band,full,ETH,8,8,1165,0.6017167381974249,67.89754479092505,0.11079090721758769,612.844018485901,6,0.055557278005933165,0
2h,band,is,ETH,8,8,761,0.6228646517739816,25.590963278757872,0.11079090721758769,230.984328240029,5,0.05,0
2h,band,oos_warm,ETH,8,8,404,0.5618811881188119,1.5910134984076962,0.0915420266373216,17.38014283549892,6,0.055557278005933165,0
2h,band,oos,ETH,8,8,384,0.5520833333333334,1.2386535682049824,0.0915420266373215,13.530982584779109,5,0.04948415681179407,0
2h,band,full,LINK,8,8,1178,0.6078098471986417,76.29823318427869,0.10395551035095628,733.9508307611019,5,0.05,0
2h,band,is,LINK,8,8,760,0.6197368421052631,23.357235530585328,0.10395551035095628,224.68492003676135,5,0.05,0
2h,band,oos_warm,LINK,8,8,418,0.5861244019138756,2.1735224256962735,0.0675012382626811,32.19974154011827,5,0.04555727800593316,0
2h,band,oos,LINK,8,8,395,0.579746835443038,1.7985370520471664,0.06750123826268105,26.644504580022073,4,0.04,0
2h,band,full,LTC,8,8,1179,0.6022052586938084,68.344465401442,0.08845449944866755,772.65108985331,6,0.05555727800593316,0
2h,band,is,LTC,8,8,763,0.617300131061599,22.768158010557123,0.08845449944866755,257.3996591747159,4,0.04022202219199228,0
2h,band,oos_warm,LTC,8,8,416,0.5745192307692307,1.9175363682217754,0.08063635148197829,23.780048737080232,6,0.05555727800593315,0
2h,band,oos,LTC,8,8,390,0.5641025641025641,1.4648045419545066,0.08192018324219733,17.880874822066822,4,0.04010619049702299,0
2h,band,full,SOL,8,8,1143,0.5993000874890638,50.170691608521636,0.10082500499325263,497.60167740015623,5,0.04948415681179407,0
2h,band,is,SOL,8,8,735,0.617687074829932,18.84641654189298,0.09510805693785275,198.15793896628497,4,0.04022202219199228,0
2h,band,oos_warm,SOL,8,8,408,0.5661764705882353,1.5783340534301329,0.10082500499325198,15.654192663176836,5,0.04948415681179407,0
2h,band,oos,SOL,8,8,391,0.5549872122762148,1.2431651250105835,0.10360577647670949,11.998994334935043,5,0.04948415681179408,0
2h,band,full,TRX,8,8,1165,0.6025751072961374,67.17244227381775,0.07885674909025686,851.8287026635395,5,0.049999999999999996,0
2h,band,is,TRX,8,8,753,0.6215139442231076,24.00507834875616,0.07885674909025686,304.4137455030099,5,0.049999999999999996,0
2h,band,oos_warm,TRX,8,8,412,0.5679611650485437,1.7263438779510525,0.07206460961951103,23.95550169585122,5,0.04986011405805164,0
2h,band,oos,TRX,8,8,386,0.5569948186528497,1.303011456372804,0.0910993789203381,14.303187044910842,4,0.04010619049702299,0
2h,band,full,XRP,8,8,1189,0.599663582842725,64.82996186641125,0.0916209028188517,707.5892058670262,5,0.049999999999999996,0
2h,band,is,XRP,8,8,762,0.6141732283464567,21.312125054857074,0.0916209028188517,232.61203938357113,5,0.049999999999999996,0
2h,band,oos_warm,XRP,8,8,427,0.5737704918032787,1.950412016092605,0.08028283598999779,24.294259065980196,5,0.04948415681179407,0
2h,band,oos,XRP,8,8,402,0.5646766169154229,1.5287541328014516,0.08182636254963827,18.68290469192083,5,0.04948415681179408,0
4h,off,full,,9,9,559,0.6100178890876565,10.087425797960655,0.09037676612439167,111.61525501008353,7,0.07,0
4h,off,is,,9,9,344,0.6337209302325582,4.397020812148576,0.09037676612439167,48.65211492627052,7,0.07,0
4h,off,oos_warm,,9,9,215,0.5720930232558139,1.0543603932382652,0.06300854459880434,16.733609702489034,5,0.04535375294728064,0
4h,off,oos,,9,9,202,0.5594059405940595,0.85704165609101,0.05853109599862348,14.642501416873618,5,0.04535375294728063,0
4h,off,full,BNB,8,8,498,0.608433734939759,7.192565397232078,0.07499818617655858,95.90319131584792,6,0.06,0
4h,off,is,BNB,8,8,304,0.6348684210526315,3.427300681216554,0.07499818617655858,45.69844760176068,6,0.06,0
4h,off,oos_warm,BNB,8,8,194,0.5670103092783505,0.8504650998722988,0.06662695012967779,12.764580972369531,5,0.04535375294728064,0
4h,off,oos,BNB,8,8,182,0.554945054945055,0.6964701847662483,0.06662695012967766,10.453280292894863,5,0.045353752947280626,0
4h,off,full,BTC,8,8,507,0.6074950690335306,7.8660354081270665,0.08058319971929631,97.61383806460442,6,0.05999999999999999,0
4h,off,is,BTC,8,8,307,0.6286644951140065,3.436599554186859,0.08058319971929631,42.64660085672841,6,0.05999999999999999,0
4h,off,oos_warm,BTC,8,8,200,0.575,0.9983853173676908,0.06732604329302448,14.829110230381406,5,0.04535375294728063,0
4h,off,oos,BTC,8,8,187,0.5614973262032086,0.8055473750438221,0.05694989122809548,14.144844839429929,5,0.04535375294728063,0
4h,off,full,DOGE,8,8,496,0.6129032258064516,7.883867850412083,0.08449555337530247,93.3051212221126,6,0.06,0
4h,off,is,DOGE,8,8,303,0.6402640264026402,3.618800286468248,0.08449555337530247,42.82829263682888,6,0.06,0
4h,off,oos_warm,DOGE,8,8,193,0.5699481865284974,0.9234145880780456,0.061351266515321246,15.051271807851617,5,0.04535375294728064,0
4h,off,oos,DOGE,8,8,183,0.5573770491803278,0.7513077317401116,0.053096617057656066,14.149822971288142,5,0.04535375294728064,0
4h,off,full,ETH,8,8,491,0.6089613034623218,7.16868411339435,0.09037676612439151,79.31998920527447,6,0.06,0
4h,off,is,ETH,8,8,301,0.6378737541528239,3.524280600595771,0.09037676612439151,38.995427162608046,6,0.06,0
4h,off,oos_warm,ETH,8,8,190,0.5631578947368421,0.8055211059010511,0.06135126651532129,13.12965732663217,4,0.04010723411280494,0
4h,off,oos,ETH,8,8,180,0.5555555555555556,0.7022555947170709,0.06195934950218173,11.334134401981462,4,0.040107234112804944,0
4h,off,full,LINK,8,8,500,0.61,7.474755826038007,0.09037676612439156,82.70660864043312,7,0.07,0
4h,off,is,LINK,8,8,304,0.6447368421052632,3.7653336460850966,0.09037676612439156,41.66262865505297,7,0.07,0
4h,off,oos_warm,LINK,8,8,196,0.5561224489795918,0.778418145600431,0.0730047078124269,10.662574632863993,4,0.040107234112804944,0
4h,off,oos,LINK,8,8,183,0.5409836065573771,0.6067526521191575,0.07300470781242674,8.31114417549764,4,0.04010723411280494,0
4h,off,full,LTC,8,8,506,0.6126482213438735,8.051770617175594,0.0873644438872047,92.16301574094776,6,0.06000000000000001,0
4h,off,is,LTC,8,8,316,0.6360759493670886,3.767274735241469,0.0873644438872047,43.121372581565986,6,0.06000000000000001,0
4h,off,oos_warm,LTC,8,8,190,0.5736842105263158,0.8987306416937834,0.061351266515320996,14.648933799424452,4,0.04,0
4h,off,oos,LTC,8,8,177,0.559322033898305,0.7163958099297241,0.058747422495036866,12.194506235405425,4,0.03550686402201852,0
4h,off,full,SOL,8,8,483,0.6149068322981367,7.361566274575827,0.08072072864877677,91.19796609625106,6,0.060000000000000005,0
4h,off,is,SOL,8,8,306,0.6372549019607843,3.5713653743312825,0.08072072864877677,44.24347294820167,6,0.060000000000000005,0
4h,off,oos_warm,SOL,8,8,177,0.576271186440678,0.8291179089571208,0.0641968456953284,12.915243731631751,4,0.03535375294728063,0
4h,off,oos,SOL,8,8,170,0.5647058823529412,0.714351289465828,0.05853109599862362,12.204645706320385,4,0.03535375294728064,0
4h,off,full,TRX,8,8,490,0.6020408163265306,6.702180581391434,0.09037676612439192,74.1582252696091,6,0.06,0
4h,off,is,TRX,8,8,300,0.6166666666666667,2.9185243302964845,0.09037676612439192,32.29286082530894,6,0.06,0
4h,off,oos_warm,TRX,8,8,190,0.5789473684210527,0.9655819211944705,0.06814176942833952,14.170191488935625,4,0.040107234112804944,0
4h,off,oos,TRX,8,8,177,0.5649717514124294,0.7763815389027786,0.0759846687818906,10.217607727307925,4,0.04010723411280493,0
4h,off,full,XRP,8,8,501,0.6127744510978044,8.002908570311785,0.08647172686451252,92.54942465588867,7,0.06999999999999999,0
4h,off,is,XRP,8,8,311,0.6270096463022508,3.3789043914180557,0.08647172686451252,39.075250534920656,7,0.06999999999999999,0
4h,off,oos_warm,XRP,8,8,190,0.5894736842105263,1.0559728565793804,0.0613512665153212,17.211916176427643,5,0.04535375294728063,0
4h,off,oos,XRP,8,8,177,0.576271186440678,0.8582728585166053,0.05211148570706201,16.469936461632955,5,0.04535375294728064,0
4h,freeze,full,,9,9,750,0.6053333333333333,20.989926199878816,0.09850859255111709,213.07710988751498,7,0.07,0
4h,freeze,is,,9,9,461,0.6182212581344902,6.905289353147531,0.09850859255111709,70.09834547746998,7,0.07,0
4h,freeze,oos_warm,,9,9,289,0.5847750865051903,1.7816725255127313,0.07276441927045563,24.485490894807974,5,0.049167879962699355,0
4h,freeze,oos,,9,9,265,0.5660377358490566,1.2407116641276488,0.0632374712468048,19.619881055733046,5,0.04535375294728063,0
4h,freeze,full,BNB,8,8,663,0.6063348416289592,14.169813161517052,0.08849985850348187,160.11113917159048,6,0.060000000000000005,0
4h,freeze,is,BNB,8,8,404,0.6212871287128713,5.231820098638595,0.08849985850348187,59.11670580165683,6,0.060000000000000005,0
4h,freeze,oos_warm,BNB,8,8,259,0.583011583011583,1.434250816199112,0.07931396946467117,18.08320559265377,5,0.04535375294728063,0
4h,freeze,oos,BNB,8,8,238,0.5630252100840336,0.9958983226846984,0.07931396946467115,12.556404999100463,5,0.04535375294728064,0
4h,freeze,full,BTC,8,8,672,0.6011904761904762,14.507249634313007,0.10556946146934,137.41899818752296,6,0.06,0
4h,freeze,is,BTC,8,8,405,0.6148148148148148,5.123837988818097,0.10556946146934,48.53522900944405,6,0.06,0
4h,freeze,oos_warm,BTC,8,8,267,0.5805243445692884,1.5322762722705356,0.06916245783658043,22.154740016484865,5,0.04535375294728063,0
4h,freeze,oos,BTC,8,8,243,0.5596707818930041,1.0372463608619957,0.06926390555910594,14.975279728875059,5,0.04535375294728063,0
4h,freeze,full,DOGE,8,8,664,0.6024096385542169,14.113558390792345,0.08449555337530247,167.033149402601,6,0.06,0
4h,freeze,is,DOGE,8,8,409,0.6185819070904646,5.298838678854232,0.08449555337530247,62.71145009629643,6,0.06,0
4h,freeze,oos_warm,DOGE,8,8,255,0.5764705882352941,1.399419823455703,0.06983656973024328,20.0384960037588,5,0.04535375294728065,0
4h,freeze,oos,DOGE,8,8,236,0.559322033898305,1.0169591445825823,0.0698365697302438,14.561985912406184,5,0.04535375294728063,0
4h,freeze,full,ETH,8,8,658,0.6048632218844985,14.008988435005435,0.09850859255111724,142.21082722033623,6,0.060000000000000005,0
4h,freeze,is,ETH,8,8,404,0.6163366336633663,5.102169197837448,0.09850859255111724,51.79415384693344,6,0.060000000000000005,0
4h,freeze,oos_warm,ETH,8,8,254,0.5866141732283464,1.4596152529373438,0.06287689515971993,23.21385700152064,4,0.040107234112804944,0
4h,freeze,oos,ETH,8,8,237,0.5738396624472574,1.1349536562735902,0.059509670928837376,19.07175150793198,4,0.040107234112804944,0
4h,freeze,full,LINK,8,8,675,0.6088888888888889,15.708329368342943,0.09850859255111734,159.4615145901277,7,0.06999999999999999,0
4h,freeze,is,LINK,8,8,409,0.628361858190709,5.7947478775350945,0.09850859255111734,58.824796167178285,7,0.06999999999999999,0
4h,freeze,oos_warm,LINK,8,8,266,0.5789473684210527,1.4590065252581716,0.0827410729188142,17.633401088353704,5,0.04916787996269936,0
